Año,Mes,Fecha y hora,Dia de la semana,Comuna/Corregimiento,Area del Hecho,Clase de Area Hecho,Genero,Edad,Mecanismo Muerte,Evento relacionado con el hecho
2021,6,2021-06-13T21:00:00.000,domingo,10,Zona urbana,Vía pública,Masculino,21,Arma de fuego,Violencia instrumental
2021,6,2021-06-16T04:30:00.000,miércoles,6,Zona urbana,Via pública,Femenino,45,Arma de fuego,Violencia instrumental
2021,6,2021-06-18T12:40:00.000,viernes,El Caguán,Zona Rural,Via pública,Masculino,66,Arma blanca,Desconocido / Por Establecer
2021,6,2021-06-19T06:00:00.000,sábado,8,Zona urbana,Vía pública,Masculino,32,Arma de fuego,Violencia instrumental
2021,6,2021-06-20T09:20:00.000,domingo,6,Zona urbana,Via pública,Masculino,21,Arma blanca,Violencia impulsiva o expresiva
2021,6,2021-06-22T02:00:00.000,martes,4,Zona urbana,Via pública,Masculino,52,Arma de fuego,Violencia impulsiva o expresiva
2021,6,2021-06-23T17:30:00.000,miércoles,Vegalarga,Zona rural,Finca o Campo Abierto,Masculino,29,Arma de fuego,Desconocido / Por Establecer
2021,7,2021-07-04T02:30:00.000,domingo,3,Zona urbana,Casa,Masculino,40,Arma Blanca,Violencia impulsiva o expresiva
2021,7,2021-07-09T20:25:00.000,viernes,8,Zona urbana,Casa,Masculino,34,Arma de Fuego,Violencia instrumental
2021,7,2021-07-09T01:30:00.000,viernes,1,Zona urbana,Sin Dato,Masculino,34,Arma de Fuego,Violencia instrumental
2021,7,2021-07-11T20:00:00.000,domingo,2,Zona urbana,Via pública,Masculino,22,Arma Blanca,Violencia instrumental
2021,7,2021-07-12T20:30:00.000,lunes,10,Zona urbana,Via pública,Masculino,68,Arma de Fuego,Violencia instrumental
2021,7,2021-07-23T20:30:00.000,viernes,6,Zona urbana,Via pública,Masculino,19,Arma de Fuego,Violencia instrumental
2021,7,2021-07-26T19:51:00.000,lunes,6,Zona urbana,Via pública,Masculino,14,Arma de Fuego,Por establecer
2021,8,2021-08-02T20:30:00.000,lunes,1,Zona urbana,Via pública,Masculino,27,Arma de Fuego,Violencia instrumental
2021,8,2021-08-11T20:30:00.000,miércoles,1,Zona urbana,Via pública,Masculino,21,Arma de Fuego,Violencia instrumental
2021,8,2021-08-13T19:51:00.000,viernes,2,Zona urbana,Via pública,Masculino,36,Arma de Fuego,Violencia instrumental
2021,8,2021-08-15T01:30:00.000,domingo,San Luis,Zona Rural,Via pública,Masculino,21,Arma Blanca,Violencia impulsiva o expresiva
2021,8,2021-08-21T22:20:00.000,sábado,1,Zona urbana,Vía pública,Masculino,51,Arma de Fuego,Violencia instrumental
2021,8,2021-08-23T21:45:00.000,lunes,10,Zona urbana,Vía pública,Masculino,33,Arma de Fuego,Violencia instrumental
2021,8,2021-08-23T13:10:00.000,lunes,3,Zona urbana,Vía pública,Masculino,35,Arma de Fuego,Violencia instrumental
2021,8,2021-08-29T20:00:00.000,domingo,9,Zona urbana,Vía pública,Masculino,47,Arma de Fuego,Violencia instrumental
2021,8,2021-08-29T11:15:00.000,domingo,6,Zona urbana,Casa,Femenino,39,Arma de Fuego,Feminicidio
2021,9,2021-09-03T15:25:00.000,viernes,5,Zona urbana,Rio / Laguna,Masculino,20,En estudio,Por establecer
2021,9,2021-09-03T21:30:00.000,viernes,6,Zona urbana,Via pública,Masculino,19,Arma de Fuego,Violencia impulsiva o expresiva
2021,9,2021-09-05T04:15:00.000,domingo,9,Zona urbana,Via pública,Masculino,26,Arma Blanca,Violencia instrumental
2021,9,2021-09-09T00:50:00.000,jueves,7,Zona urbana,Via pública,Masculino,23,Arma Blanca,Violencia impulsiva o expresiva
2021,9,2021-09-14T19:00:00.000,martes,6,Zona urbana,Via pública,Masculino,21,Arma de Fuego,Violencia instrumental
2021,9,2021-09-15T19:00:00.000,miércoles,10,Zona urbana,Via pública,Masculino,20,Arma de Fuego,Violencia instrumental
2021,9,2021-09-19T01:30:00.000,domingo,9,Zona urbana,Via pública,Masculino,59,Arma de Fuego,Violencia impulsiva o expresiva
2021,9,2021-09-19T23:00:00.000,domingo,4,Zona urbana,Casa,Masculino,74,Estrangulación /Asfixia,Por establecer
2021,9,2021-09-19T10:30:00.000,domingo,6,Zona urbana,Via pública,Masculino,26,Arma de Fuego,Violencia instrumental
2021,9,2021-09-24T22:45:00.000,viernes,6,Zona urbana,Via pública,Masculino,45,Arma Blanca,Violencia impulsiva o expresiva
2021,10,2021-10-07T16:30:00.000,jueves,6,Zona urbana,Vía pública,Masculino,29,Arma de Fuego,Violencia impulsiva o expresiva
2021,10,2021-10-07T19:00:00.000,jueves,8,Zona urbana,Vía pública,Masculino,21,Arma Blanca,Violencia impulsiva o expresiva
2021,10,2021-10-13T06:30:00.000,miércoles,6,Zona urbana,Vía pública,Masculino,41,Arma de Fuego,Por establecer
2021,10,2021-10-17T23:30:00.000,domingo,San Luis,Zona Rural,Casa,Masculino,19,Arma de Fuego,Violencia impulsiva o expresiva
2021,10,2021-10-20T09:00:00.000,miércoles,10,Zona urbana,Vía pública,Masculino,48,Arma de Fuego,Violencia instrumental
2021,10,2021-10-31T22:40:00.000,domingo,6,Zona urbana,Via pública,Masculino,16,Arma de Fuego,Por establecer
2021,11,2021-11-01T01:20:00.000,lunes,8,Zona urbana,Espacio o Vía Pública,Masculino,23,Arma Blanca,Violencia impulsiva o expresiva
2021,11,2021-11-03T00:20:00.000,miércoles,6,Zona urbana,Espacio o Vía Pública,Masculino,22,Arma de Fuego,Por establecer
2021,11,2021-11-06T23:45:00.000,sábado,5,Zona urbana,Espacio o Vía Pública,Masculino,61,Arma de Fuego,Violencia instrumental
2021,11,2021-11-07T19:30:00.000,domingo,10,Zona urbana,Bar o similares,Masculino,51,Arma Blanca,Violencia impulsiva o expresiva
2021,11,2021-11-07T22:30:00.000,domingo,1,Zona urbana,Espacio o Vía Pública,Masculino,29,Arma Blanca,Violencia impulsiva o expresiva
2021,11,2021-11-08T04:30:00.000,lunes,2,Zona urbana,Espacio o Vía Pública,Masculino,22,Arma de Fuego,Violencia instrumental
2021,11,2021-11-08T08:00:00.000,lunes,Vegalarga,Zona Rural,Espacio o Vía Pública,Masculino,39,Arma de Fuego,Por establecer
2021,11,2021-11-13T08:13:00.000,sábado,4,Zona urbana,Espacio o Vía Pública,Masculino,41,Arma Blanca,Violencia impulsiva o expresiva
2021,11,2021-11-17T00:00:00.000,miércoles,10,Zona urbana,Casa,Femenino,31,Arma Blanca,Violencia impulsiva o expresiva
2021,11,2021-11-24T06:00:00.000,miércoles,3,Zona urbana,Bar o similares,Femenino,25,Estrangulación /Asfixia,Por establecer
2021,12,2021-12-01T07:01:00.000,miércoles,10,Zona urbana,Espacio o Vía Pública,Masculino,23,Arma de Fuego,Violencia impulsiva o expresiva
2021,12,2021-12-01T22:34:00.000,miércoles,6,Zona urbana,Espacio o Vía Pública,Masculino,27,Arma Blanca,Violencia impulsiva o expresiva
2021,12,2021-12-05T02:40:00.000,domingo,Vegalarga,Zona rural,Finca o campo,Masculino,44,Arma de fuego,Violencia impulsiva o expresiva
2021,12,2021-12-05T12:00:00.000,domingo,Aipecito,Zona rural,Espacio o Vía Pública,Masculino,41,Arma de fuego,Violencia impulsiva o expresiva
2021,12,2021-12-02T18:00:00.000,jueves,6,Zona urbana,Espacio o Vía Pública,Masculino,34,Arma de Fuego,Violencia impulsiva o expresiva
2021,12,2021-12-04T23:20:00.000,sábado,7,Zona urbana,Espacio o Vía Pública,Masculino,35,Arma de Fuego,Violencia impulsiva o expresiva
2021,12,2021-12-15T20:40:00.000,miércoles,10,Zona urbana,Espacio o Vía Pública,Masculino,25,Arma de Fuego,Violencia impulsiva o expresiva
2021,12,2021-12-28T21:12:00.000,martes,4,Zona urbana,Casa,Masculino,73,Arma Blanca,Violencia impulsiva o expresiva
2021,12,2021-12-29T03:35:00.000,miércoles,10,Zona urbana,Espacio o Vía Pública,Masculino,24,Arma de Fuego,Violencia impulsiva o expresiva
2022,1,2022-01-01T05:15:00.000,sábado,8,Zona Urbana,Espacio o Vía Pública,Masculino,25,Arma Blanca,Violencia impulsiva o expresiva
2022,1,2022-01-01T03:17:00.000,sábado,8,Zona Urbana,Espacio o Vía Pública,Masculino,38,Arma de fuego,Violencia impulsiva o expresiva
2022,1,2022-01-01T03:17:00.000,sábado,8,Zona Urbana,Espacio o Vía Pública,Masculino,22,Arma de fuego,Violencia impulsiva o expresiva
2022,1,2022-01-02T07:00:00.000,domingo,6,Zona Urbana,Espacio o Vía Pública,Masculino,47,Arma de fuego,Violencia impulsiva o expresiva
2022,1,2022-01-11T21:55:00.000,martes,6,Zona Urbana,Espacio o Vía Pública,Masculino,34,Arma de fuego,Violencia impulsiva o expresiva
2022,1,2022-01-11T01:20:00.000,martes,6,Zona Urbana,Espacio o Vía Pública,Masculino,23,Arma Blanca,Violencia impulsiva o expresiva
2022,1,2022-01-12T19:45:00.000,miércoles,El Caguán,Zona Rural,Finca o Campo,Femenino,65,Arma de fuego,Violencia impulsiva o expresiva
2022,1,2022-01-18T17:10:00.000,martes,6,Zona Urbana,Espacio o Vía Pública,Masculino,42,Arma de fuego,Violencia impulsiva o expresiva
2022,1,2022-01-23T01:00:00.000,domingo,3,Zona Urbana,Espacio o Vía Pública,Masculino,22,Arma Blanca,Violencia impulsiva o expresiva
2022,1,2022-01-27T04:00:00.000,jueves,2,Zona Urbana,Espacio o Vía Pública,Masculino,31,Arma Blanca,Violencia impulsiva o expresiva
2022,1,2022-01-28T05:00:00.000,viernes,7,Zona Urbana,Casa,Masculino,34,Arma de fuego,Violencia impulsiva o expresiva
2022,2,2022-02-13T22:00:00.000,domingo,Aipecito,Zona Rural,Espacio o Vía Pública,Masculino,28,Arma de fuego,Violencia impulsiva o expresiva
2022,2,2022-02-13T22:00:00.000,domingo,Aipecito,Zona Rural,Espacio o Vía Pública,Masculino,42,Arma de fuego,Violencia impulsiva o expresiva
2022,2,2022-02-23T20:10:00.000,miércoles,6,Zona Urbana,Espacio o Vía Pública,Masculino,30,Arma de fuego,Violencia impulsiva o expresiva
2022,3,2022-03-04T07:30:00.000,viernes,Fortalecillas,Zona Rural,Espacio o Vía Pública,Masculino,21,Arma de fuego,Violencia impulsiva o expresiva
2022,3,2022-03-22T19:30:00.000,martes,9,Zona Urbana,Espacio o Vía Pública,Masculino,57,Arma Blanca,Violencia impulsiva o expresiva
2022,3,2022-03-28T22:40:00.000,lunes,6,Zona Urbana,Casa,Masculino,31,Arma de fuego,Violencia impulsiva o expresiva
2022,4,2022-04-06T20:30:00.000,miércoles,6,Zona Urbana,Espacio o Vía Pública,Masculino,46,Arma de Fuego,Violencia impulsiva o expresiva
2022,4,2022-04-11T00:45:00.000,lunes,Vegalarga,Zona Rural,Otro Lugar,Masculino,53,Arma Contundente,Violencia impulsiva o expresiva
2022,4,2022-04-12T20:00:00.000,martes,8,Zona Urbana,Espacio o Vía Pública,Femenino,28,Arma de Fuego,Violencia impulsiva o expresiva
2022,4,2022-04-17T09:19:00.000,domingo,1,Zona Urbana,Espacio o Vía Pública,Masculino,62,Arma de Fuego,Violencia impulsiva o expresiva
2022,4,2022-04-20T00:25:00.000,miércoles,10,Zona Urbana,Espacio o Vía Pública,Masculino,16,Arma de Fuego,Violencia impulsiva o expresiva
2022,4,2022-04-20T06:45:00.000,miércoles,10,Zona Urbana,Espacio o Vía Pública,Masculino,23,Arma de Fuego,Violencia impulsiva o expresiva
2022,4,2022-04-22T20:45:00.000,viernes,2,Zona Urbana,Espacio o Vía Pública,Masculino,29,Arma Blanca,Por establecer
2022,5,2022-05-05T01:45:00.000,jueves,9,Zona Urbana,Espacio o Vía Pública,Masculino,37,Arma de Fuego,Por establecer
2022,5,2022-05-15T03:45:00.000,domingo,9,Zona Urbana,Espacio o Vía Pública,Masculino,41,Arma Blanca,Violencia impulsiva o expresiva
2022,5,2022-05-18T00:00:00.000,miércoles,Vegalarga,Zona Rural,No reportada,Masculino,59,Arma de Fuego,Por establecer
2022,5,2022-05-13T19:10:00.000,viernes,6,Zona Urbana,Otro Lugar,Masculino,23,Arma de Fuego,Por establecer
2022,5,2022-05-25T19:45:00.000,miércoles,6,Zona Urbana,Espacio o Vía Pública,Masculino,59,Arma Blanca,Violencia impulsiva o expresiva
2022,5,2022-05-31T13:30:00.000,martes,6,Zona Urbana,Casa,Femenino,38,Arma Blanca,Por establecer
2022,6,2022-06-10T12:00:00.000,viernes,2,Zona Rural,Espacio o Vía Pública,Masculino,39,Arma Blanca,Violencia impulsiva o expresiva
2022,6,2022-06-12T00:00:00.000,domingo,1,Zona Urbana,Espacio o Vía Pública,Masculino,21,Arma de Fuego,Violencia impulsiva o expresiva
2022,6,2022-06-12T00:00:00.000,domingo,1,Zona Urbana,Espacio o Vía Pública,Masculino,21,Arma de Fuego,Violencia impulsiva o expresiva
2022,6,2022-06-24T18:00:00.000,viernes,7,Zona Rural,Lugar de Trabajo,Masculino,17,Arma de Fuego,Violencia impulsiva o expresiva
2022,6,2022-06-26T09:10:00.000,domingo,8,Zona Rural,No reportada,Masculino,19,Arma Blanca,Violencia impulsiva o expresiva
2022,7,2022-07-01T09:16:00.000,viernes,5,Zona Urbana,Espacio o Vía Pública,Masculino,34,Arma Blanca,Por establecer
2022,7,2022-07-01T17:00:00.000,viernes,4,Zona Urbana,Espacio o Vía Pública,Masculino,23,Arma Blanca,Violencia impulsiva o expresiva
2022,7,2022-07-02T19:45:00.000,sábado,6,Zona Urbana,Casa,Femenino,28,Arma de Fuego,Violencia impulsiva o expresiva
2022,7,2022-07-02T15:50:00.000,sábado,6,Zona Urbana,Espacio o Vía Pública,Masculino,24,Arma de Fuego,Violencia impulsiva o expresiva
2022,7,2022-07-02T21:30:00.000,sábado,10,Zona Urbana,Casa,Masculino,52,Arma de Fuego,Violencia impulsiva o expresiva
2022,7,2022-07-06T21:00:00.000,miércoles,8,Zona Urbana,Espacio o Vía Pública,Femenino,19,Arma de Fuego,Violencia impulsiva o expresiva
2022,7,2022-07-08T10:00:00.000,viernes,4,Zona Urbana,Rio / Laguna,Masculino,42,Arma Contundente,Por establecer
2022,7,2022-07-10T09:45:00.000,domingo,6,Zona Urbana,Espacio o Vía Pública,Masculino,36,Arma de Fuego,Violencia impulsiva o expresiva
2022,7,2022-07-13T21:30:00.000,miércoles,2,Zona Urbana,Espacio o Vía Pública,Masculino,49,Arma de Fuego,Violencia impulsiva o expresiva
2022,7,2022-07-17T19:30:00.000,domingo,3,Zona Urbana,Espacio o Vía Pública,Masculino,46,Arma de Fuego,Violencia impulsiva o expresiva
2022,7,2022-07-31T02:17:00.000,domingo,10,Zona Urbana,Espacio o Vía Pública,Masculino,20,Arma de Fuego,Violencia impulsiva o expresiva
2022,8,2022-08-07T03:25:00.000,domingo,6,Zona Urbana,Espacio o Vía Pública,Masculino,19,Arma de Fuego,Violencia impulsiva o expresiva
2022,8,2022-08-14T00:20:00.000,domingo,6,Zona Urbana,Espacio o Vía Pública,Masculino,21,Arma de Fuego,Violencia impulsiva o expresiva
2022,8,2022-08-22T18:00:00.000,lunes,1,Zona Urbana,Espacio o Vía Pública,Masculino,53,Arma de Fuego,Violencia impulsiva o expresiva
2022,8,2022-08-02T21:30:00.000,martes,6,Zona Urbana,Espacio o Vía Pública,Masculino,25,Arma de Fuego,Violencia impulsiva o expresiva
2022,8,2022-08-28T22:30:00.000,domingo,6,Zona Urbana,Casa,Masculino,3,Arma de Fuego,Violencia impulsiva o expresiva
2022,9,2022-09-02T13:30:00.000,viernes,San Luis,Zona Rural,Espacio o Vía Pública,Masculino,42,Arma de Fuego,Violencia instrumental
2022,9,2022-09-02T13:30:00.000,viernes,San Luis,Zona Rural,Espacio o Vía Pública,Masculino,19,Arma de Fuego,Violencia instrumental
2022,9,2022-09-02T13:30:00.000,viernes,San Luis,Zona Rural,Espacio o Vía Pública,Masculino,20,Arma de Fuego,Violencia instrumental
2022,9,2022-09-02T13:30:00.000,viernes,San Luis,Zona Rural,Espacio o Vía Pública,Masculino,31,Arma de Fuego,Violencia instrumental
2022,9,2022-09-02T13:30:00.000,viernes,San Luis,Zona Rural,Espacio o Vía Pública,Masculino,18,Arma de Fuego,Violencia instrumental
2022,9,2022-09-02T13:30:00.000,viernes,San Luis,Zona Rural,Espacio o Vía Pública,Masculino,37,Arma de Fuego,Violencia instrumental
2022,9,2022-09-02T13:30:00.000,viernes,San Luis,Zona Rural,Espacio o Vía Pública,Masculino,39,Arma de Fuego,Violencia instrumental
2022,9,2022-09-04T16:50:00.000,domingo,4,Zona Urbana,Espacio o Vía Pública,Masculino,39,Arma Blanca,Violencia impulsiva o expresiva
2022,9,2022-09-06T17:20:00.000,martes,6,Zona Urbana,Espacio o Vía Pública,Masculino,34,Arma Blanca,Violencia impulsiva o expresiva
2022,9,2022-09-08T08:00:00.000,jueves,Fortalecillas,Zona Urbana,Finca o Campo Abierto,Masculino,79,Arma Blanca,Por establecer
2022,9,2022-09-11T21:20:00.000,domingo,9,Zona Urbana,Espacio o Vía Pública,Masculino,39,Arma Blanca,Violencia impulsiva o expresiva
2022,9,2022-09-15T06:55:00.000,jueves,Fortalecillas,Zona Urbana,Espacio o Vía Pública,Masculino,40,Arma de Fuego,Violencia impulsiva o expresiva
2022,9,2022-09-22T19:20:00.000,jueves,6,Zona Urbana,Espacio o Vía Pública,Masculino,61,Arma de Fuego,Violencia impulsiva o expresiva
2022,9,2022-09-27T12:30:00.000,martes,1,Zona Urbana,Espacio o Vía Pública,Femenino,27,Arma Blanca,Violencia impulsiva o expresiva
2022,10,2022-10-16T18:00:00.000,domingo,6,Zona Urbana,Bar o similares,Masculino,50,Arma de Fuego,Por establecer
2022,10,2022-10-23T11:30:00.000,domingo,9,Zona Urbana,Espacio o Vía Pública,Masculino,28,Arma de Fuego,Violencia impulsiva o expresiva
2022,11,2022-11-11T17:52:00.000,viernes,6,Zona Urbana,Espacio o Vía Pública,Masculino,19,Arma Contundente,Violencia impulsiva o expresiva
2022,11,2022-11-05T10:57:00.000,sábado,4,Zona Urbana,Espacio o Vía Pública,Masculino,21,Arma de Fuego,Violencia impulsiva o expresiva
2022,11,2022-11-06T01:20:00.000,domingo,4,Zona Urbana,Espacio o Vía Pública,Masculino,35,Arma de Fuego,Violencia impulsiva o expresiva
2022,11,2022-11-11T09:00:00.000,viernes,10,Zona Urbana,Casa,Femenino,79,Arma Blanca,Violencia impulsiva o expresiva
2022,11,2022-11-12T19:30:00.000,sábado,El Caguán,Zona Urbana,Espacio o Vía Pública,Masculino,27,Arma de Fuego,Violencia impulsiva o expresiva
2022,11,2022-11-14T20:20:00.000,lunes,5,Zona Urbana,Espacio o Vía Pública,Masculino,66,Arma de Fuego,Violencia impulsiva o expresiva
2022,11,2022-11-16T08:00:00.000,miércoles,1,Zona Urbana,Espacio o Vía Pública,Masculino,62,Arma de Fuego,Violencia impulsiva o expresiva
2022,11,2022-11-20T01:35:00.000,domingo,9,Zona Urbana,Finca o campo,Masculino,22,Arma de Fuego,Por establecer
2022,11,2022-11-21T19:18:00.000,lunes,10,Zona Urbana,Espacio o Vía Pública,Masculino,19,Arma Blanca,Violencia impulsiva o expresiva
2022,11,2022-11-22T13:10:00.000,martes,6,Zona Urbana,Espacio o Vía Pública,Masculino,26,Arma de Fuego,Por establecer
2022,12,2022-12-04T03:30:00.000,domingo,10,Zona Urbana,Bar o similares,Masculino,19,Arma de Fuego,Violencia impulsiva o expresiva
2022,12,2022-12-13T00:00:00.000,martes,6,Zona Urbana,Espacio o Vía Pública,Masculino,66,Arma Contundente,Violencia impulsiva o expresiva
2022,12,2022-12-19T17:30:00.000,lunes,9,Zona Urbana,Espacio o Vía Pública,Masculino,26,Arma de Fuego,Violencia impulsiva o expresiva
2022,12,2022-12-22T21:30:00.000,jueves,6,Zona Urbana,Espacio o Vía Pública,Masculino,16,Arma de Fuego,Violencia impulsiva o expresiva
2022,12,2022-12-04T03:30:00.000,domingo,1,Zona Urbana,Espacio o Vía Pública,Masculino,40,Arma Blanca,Violencia impulsiva o expresiva
